name,adresse,tel,mail,url
BIOCOOP ST THOMAS - Magasin Biocoop à REIMS - 51100,34 Avenue de Laon51100 REIMS,Tél : 03 26 77 04 89,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Grand-Est/Marne/BIOCOOP-ST-THOMAS
BIOCOOP ST VIT - Magasin Biocoop à SAINT-VIT - 25410,"2, Boulevard de la gare25410 SAINT-VIT",Tél : 03 81 63 13 87,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Doubs/BIOCOOP-ST-VIT
BIOCOOP SURESNES JAURES - Magasin Biocoop à SURESNES - 92150,BIOMELI28 Avenue Jean Jaurès92150 SURESNES,Tél : 01 85 60 62 12,biocoopsuresnesjaures@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Hauts-de-Seine/BIOCOOP-SURESNES-JAURES
BIOCOOP SURGERES - Magasin Biocoop à SURGERES - 17700,"Rue Théodore Tournat,ZI Ouest17700 SURGERES",Tél : 05 46 56 64 73,biocoopsurgeres@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Charente-Maritime/BIOCOOP-SURGERES
BIOCOOP SYMBIOSE CHALONNES - Magasin Biocoop à CHALONNES-SUR-LOIRE - 49290,Zone Commerciale du marais3 allée des Treilles49290 CHALONNES-SUR-LOIRE,Tél : 02 41 74 96 80,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Maine-et-Loire/BIOCOOP-SYMBIOSE-CHALONNES
BIOCOOP SYMBIOSE CHEMILLE - Magasin Biocoop à CHEMILLE-EN-ANJOU - 49120,ZA Les 3 routes49120 CHEMILLE-EN-ANJOU,Tél : 02 41 30 90 53,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Maine-et-Loire/BIOCOOP-SYMBIOSE-CHEMILLE
BIOCOOP TAIN TOURNON - Magasin Biocoop à TOURNON-SUR-RHONE - 07300,175 Chemin de Champagne07300 TOURNON-SUR-RHONE,Tél : 04 75 07 28 80,magasin@biocoop-tournon.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Ardeche/BIOCOOP-TAIN-TOURNON
BIOCOOP TALENCE - Magasin Biocoop à TALENCE - 33400,"540, Cours de la Liberation33400 TALENCE",Tél : 05 57 96 94 64,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Gironde/BIOCOOP-TALENCE
BIOCOOP TERRE MERE - Magasin Biocoop à LUCON - 85400,"Route de Fontenay,Rond-point Jean Monn85400 LUCON",Tél : 02 51 27 70 44,biocoopterremere@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Vendee/BIOCOOP-TERRE-MERE
BIOCOOP THONON LES BAINS - Magasin Biocoop à THONON-LES-BAINS - 74200,"11, rue du Pamphiot74200 THONON-LES-BAINS",Tél : 04 50 16 12 05,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Haute-Savoie/BIOCOOP-THONON-LES-BAINS
BIOCOOP THOUARS - Magasin Biocoop à THOUARS - 79100,"37, Route de Puyraveau79100 THOUARS",Tél : 05 49 96 17 48,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Deux-Sevres/BIOCOOP-THOUARS
BIOCOOP TI STAL LOSTENK - Magasin Biocoop à NOSTANG - 56690,19 rue Paul LE ROUX56690 NOSTANG,Tél : 02 97 11 74 81,tistal@labelzsaison.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Morbihan/BIOCOOP-TI-STAL-LOSTENK
BIOCOOP TOTEM - Magasin Biocoop à VILLEURBANNE - 69100,"16-18, rue de la convention69100 VILLEURBANNE",Tél : 04 87 25 58 84,contact@biocooptotem.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOCOOP-TOTEM
BIOCOOP TOURLAVILLE - Magasin Biocoop à CHERBOURG-EN-COTENTIN - 50110,"45 Rue des industries,ZA Leclerc50110 CHERBOURG-EN-COTENTIN",Tél : 02 33 22 21 08,biocooptourlaville@orange.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Normandie/Manche/BIOCOOP-TOURLAVILLE
BIOCOOP TRAOU AN DOUAR - Magasin Biocoop à LANNION - 22300,"Rue Jean Paul Sartre, ZAC de Kerligona22300 LANNION",Tél : 02 96 48 90 74,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Cotes-d-Armor/BIOCOOP-TRAOU-AN-DOUAR
BIOCOOP TRETS - Magasin Biocoop à TRETS - 13530,ZA La BurlièreRoute de Puyloubier13530 TRETS,Tél : 04 42 69 31 47,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Provence-Alpes-Cote-d-Azur/Bouches-du-Rhone/BIOCOOP-TRETS
BIOCOOP TRINITE - Magasin Biocoop à TOULOUSE - 31000,7 place de la Trinite31000 TOULOUSE,Tél : 05 34 42 49 19,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/BIOCOOP-TRINITE
BIOCOOP TULLE - Magasin Biocoop à TULLE - 19000,"12, quai de la République19000 TULLE",Tél : 05 55 20 10 55,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Correze/BIOCOOP-TULLE
BIOCOOP UN ECRIN VERT - Magasin Biocoop à MONTREUIL - 93100,6 place Jean Jaurès93100 MONTREUIL,Tél : 01 48 95 27 20,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Seine-Saint-Denis/BIOCOOP-UN-ECRIN-VERT
BIOCOOP UZURAT - Magasin Biocoop à LIMOGES - 87280,1 rue Pierre Michaux87280 LIMOGES,Tél : 05 44 22 94 90,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Haute-Vienne/BIOCOOP-UZURAT
BIOCOOP VALENCIENNES - Magasin Biocoop à VALENCIENNES - 59300,"34 Bis, Rue Ernest Macarez59300 VALENCIENNES",Tél : 09 61 46 18 00,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/BIOCOOP-VALENCIENNES
BIOCOOP VALLEE DU GAPEAU - Magasin Biocoop à SOLLIES-PONT - 83210,"1, rue de Bruxelles83210 SOLLIES-PONT",Tél : 04 94 65 83 54,accueil@biotoque.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Provence-Alpes-Cote-d-Azur/Var/BIOCOOP-VALLEE-DU-GAPEAU
BIOCOOP VALMY - Magasin Biocoop à LYON-9E-ARRONDISSEMENT - 69009,"40, rue Marietton69009 LYON-9E-ARRONDISSEMENT",Tél : 09 86 53 51 15,accueil@biocooplyonvalmy.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOCOOP-VALMY
BIOCOOP VALSERINE - Magasin Biocoop à CHATILLON-EN-MICHAILLE - 01200,106 Impasse de la Valserine01200 CHATILLON-EN-MICHAILLE,Tél : 04 81 88 00 10,contact@biocoopvalserine.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Ain/BIOCOOP-VALSERINE
BIOCOOP VARENNES - Magasin Biocoop à VARENNES-SUR-SEINE - 77130,Centre Commercial du Breau77130 VARENNES-SUR-SEINE,Tél : 09 52 44 83 33,biocoopvarennesmag@free.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Seine-et-Marne/BIOCOOP-VARENNES
BIOCOOP VELIZY - Magasin Biocoop à VELIZY-VILLACOUBLAY - 78140,57 PLACE LOUVOIS78140 VELIZY-VILLACOUBLAY,Tél : 07 67 19 99 74,biocoop.velizy@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Yvelines/BIOCOOP-VELIZY
BIOCOOP VENDOME - Magasin Biocoop à LYON-3E-ARRONDISSEMENT - 69003,"197, rue Vendôme69003 LYON-3E-ARRONDISSEMENT",Tél : 04 78 38 56 10,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOCOOP-VENDOME
BIOCOOP VERSAILLES CHANTIERS - Magasin Biocoop à VERSAILLES - 78000,"3, rue des étangs Gobert78000 VERSAILLES",Tél : 09 82 43 27 07,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Yvelines/BIOCOOP-VERSAILLES-CHANTIERS
BIOCOOP VERSANT BIO - Magasin Biocoop à ARREAU - 65240,"2, place du monument aux morts65240 ARREAU",Tél : 05 62 39 09 10,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Hautes-Pyrenees/BIOCOOP-VERSANT-BIO
BIOCOOP VERT'TIGE SEBASTOPOL - Magasin Biocoop à LILLE - 59120,"23, rue des postes59120 LILLE",Tél : 09 67 43 41 35,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/BIOCOOP-VERT-TIGE-SEBASTOPOL
BIOCOOP VESONBIO - Magasin Biocoop à BESANCON - 25000,"1, Av. du 60ème Régiment d'Infanterie25000 BESANCON",Tél : 03 81 82 00 72,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Doubs/BIOCOOP-VESONBIO
BIOCOOP Victoire - Magasin Biocoop à BORDEAUX - 33000,"10, cours de l'Argonne33000 BORDEAUX",Tél : 05 56 94 71 19,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Gironde/BIOCOOP-Victoire
BIOCOOP VICTOR HUGO - Magasin Biocoop à VALENCE - 26000,268 Avenue Victor Hugo26000 VALENCE,Tél : 04 75 25 19 58,biocoop.valence@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Drome/BIOCOOP-VICTOR-HUGO
BIOCOOP VIENNE ROMESTANG - Magasin Biocoop à VIENNE - 38200,"NODABIO SARL50, cours Romestang38200 VIENNE",Tél : 04 74 31 64 34,magasinromestang@biocoopvienne.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Isere/BIOCOOP-VIENNE-ROMESTANG
BIOCOOP VILLARD DE LANS - Magasin Biocoop à VILLARD-DE-LANS - 38250,"571, Avenue du Général De Gaulle38250 VILLARD-DE-LANS",Tél : 09 51 90 86 97,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Isere/BIOCOOP-VILLARD-DE-LANS
BIOCOOP VILLEFRANCHE - Magasin Biocoop à VILLEFRANCHE-DE-ROUERGUE - 12200,102 Bis Avenue du Quercy12200 VILLEFRANCHE-DE-ROUERGUE,Tél : 05 65 45 14 92,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Aveyron/BIOCOOP-VILLEFRANCHE
BIOCOOP VILLENAVE - Magasin Biocoop à BEGLES - 33130,"468, route de Toulouse33130 BEGLES",Tél : 05 57 99 10 85,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Gironde/BIOCOOP-VILLENAVE
BIOCOOP VIVEZ NATURE - Magasin Biocoop à GRENADE - 31330,132 route de Toulouse31330 GRENADE,Tél : 05 62 79 59 48,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/BIOCOOP-VIVEZ-NATURE
BIOCOOP VIVEZ NATURE FRONTON - Magasin Biocoop à FRONTON - 31620,25 chemin du Buguet31620 FRONTON,Tél : 05 34 27 78 59,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/BIOCOOP-VIVEZ-NATURE-FRONTON
BIOCOOP VOREPPE - Magasin Biocoop à VOREPPE - 38340,"470, avenue de Juin 194038340 VOREPPE",Tél : 04 38 03 09 05,magasin@biocoopvoreppe.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Isere/BIOCOOP-VOREPPE
BIOCOOP WATTIGNIES - Magasin Biocoop à WATTIGNIES - 59139,14 Avenue de l'Europe59139 WATTIGNIES,Tél : 03 20 16 02 74,biocoop-wattignies@orange.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/BIOCOOP-WATTIGNIES
"BIOGASTELL, SCOP CELTABIO - Magasin Biocoop à PLOUGASTEL-DAOULAS - 29470",45 rue Jean Fournier29470 PLOUGASTEL-DAOULAS,Tél : 02 98 04 27 02,biogastell.com@orange.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/BIOGASTELL.-SCOP-CELTABIO
BIOGONE - Magasin Biocoop à VILLEURBANNE - 69100,31 rue Gervais Bussière69100 VILLEURBANNE,Tél : 04 37 47 27 15,contact@biogone.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOGONE
BIONACELLE - Magasin Biocoop à ANNONAY - 07100,"55, Avenue de l'Europe07100 ANNONAY",Tél : 04 75 33 10 20,bionacelle@orange.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Ardeche/BIONACELLE
BIOPLAISIR OULLINS - Magasin Biocoop à OULLINS - 69600,"98, Grande Rue69600 OULLINS",Tél : 04 37 22 18 92,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOPLAISIR-OULLINS
BIOPLAISIR TASSIN - Magasin Biocoop à TASSIN-LA-DEMI-LUNE - 69160,"142, Avenue Charles De Gaulle69160 TASSIN-LA-DEMI-LUNE",Tél : 04 78 34 23 59,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Rhone/BIOPLAISIR-TASSIN
BIOTOPE - Magasin Biocoop à AVIGNON - 84000,"15, boulevard du quai St Lazare84000 AVIGNON",Tél : 04 90 85 14 19,biotope2@wanadoo.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Provence-Alpes-Cote-d-Azur/Vaucluse/BIOTOPE
BIOVALYS - Magasin Biocoop à RONCQ - 59223,"442, rue de Lille59223 RONCQ",Tél : 03 20 37 47 01,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/BIOVALYS
CABA FOCH CENTRE VILLE - Magasin Biocoop à ANGERS - 49100,59 Bd du Marechal Foch49100 ANGERS,Tél : 02 85 08 00 70,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Maine-et-Loire/CABA-FOCH-CENTRE-VILLE
CAMPANA - Magasin Biocoop à RODEZ - 12000,"8 avenue de l'entreprise, Parc commerc12000 RODEZ",Tél : 05 65 78 42 57,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Aveyron/CAMPANA
CANAL BIO - Magasin Biocoop à PARIS-19E-ARRONDISSEMENT - 75019,46 BIS QUAI DE LA LOIRE75019 PARIS-19E-ARRONDISSEMENT,Tél : 01 42 06 44 44,info@canal-bio.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Paris/CANAL-BIO
CASABIO CHORIER - Magasin Biocoop à GRENOBLE - 38000,32 rue Nicolas Chorier38000 GRENOBLE,Tél : 04 76 48 82 32,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Isere/CASABIO-CHORIER
CASABIO LIBERATION - Magasin Biocoop à GRENOBLE - 38100,234 cours de la Liberation38100 GRENOBLE,Tél : 04 76 23 98 60,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Isere/CASABIO-LIBERATION
COBIONAT - Magasin Biocoop à SALERNES - 83690,"139 chemin Belandes, Quartier des Laun83690 SALERNES",Tél : 04 94 70 68 46,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Provence-Alpes-Cote-d-Azur/Var/COBIONAT
COCCINELLE - Magasin Biocoop à SAINT-MARTIN-DES-CHAMPS - 29600,Rue Marcelin Berthelot29600 SAINT-MARTIN-DES-CHAMPS,Tél : 02 98 63 42 04,coccinelle@finisterra.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/COCCINELLE
CROQ'BIO AIZENAY - Magasin Biocoop à AIZENAY - 85190,"Route de la Roche, Espace Commercial P85190 AIZENAY",Tél : 02 51 46 94 69,aizenay@croqbio.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Vendee/CROQ-BIO-AIZENAY
CROQ'SANTE - Magasin Biocoop à RIBERAC - 24600,ZAE Les ChaumesRue André Cheminade24600 RIBERAC,Tél : 05 53 91 42 49,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Nouvelle-Aquitaine2/Dordogne/CROQ-SANTE
CULTURES BIO - Magasin Biocoop à MAUBEC - 84660,Hameau de Coustellet320B route de Cavaillon84660 MAUBEC,Tél : 04 90 74 51 78,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Provence-Alpes-Cote-d-Azur/Vaucluse/CULTURES-BIO
DOUAR NEVEZ - Magasin Biocoop à CARHAIX-PLOUGUER - 29270,"76 AVENUE VICTOR HUGO, ZA DU POHER29270 CARHAIX-PLOUGUER",Tél : 02 98 99 44 96,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/DOUAR-NEVEZ
ECHO NATURE - Magasin Biocoop à LE PUY-EN-VELAY - 43000,34 ROUTE DE RODERIE43000 LE PUY-EN-VELAY,Tél : 04 71 02 95 81,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Haute-Loire/ECHO-NATURE
ECO-BIO DEUIL-LA-BARRE - Magasin Biocoop à DEUIL-LA-BARRE - 95170,140 boulevard de Montmorency95170 DEUIL-LA-BARRE,Tél : 01 34 28 17 27,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Val-d-Oise/ECO-BIO-DEUIL-LA-BARRE
ECO-BIO SAINT-OUEN L'AUMONE - Magasin Biocoop à SAINT-OUEN-L'AUMONE - 95310,68 chaussee Jules Cesar95310 SAINT-OUEN-L'AUMONE,Tél : 01 30 37 54 74,eco-bio.rmsoa@orange.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Val-d-Oise/ECO-BIO-SAINT-OUEN-L-AUMONE
EL TOUT BIO - Magasin Biocoop à AVESNES-SUR-HELPE - 59440,1 Rue Prisse d'Avesnes59440 AVESNES-SUR-HELPE,Tél : 03 27 64 31 64,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/EL-TOUT-BIO
EL TOUT BIO MAUBEUGE - Magasin Biocoop à MAUBEUGE - 59600,15 boulevard de l'épinette59600 MAUBEUGE,Tél : 03 27 60 28 97,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Hauts-de-France/Nord/EL-TOUT-BIO-MAUBEUGE
EN VIE BIO - Magasin Biocoop à LONS-LE-SAUNIER - 39000,22 Avenue Camille Prost39000 LONS-LE-SAUNIER,Tél : 03 39 29 00 40,gerant@biocoop-lons.coop,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Jura/EN-VIE-BIO
FLOREAL BIOCOOP ASSOCIATIVE - Magasin Biocoop à LIMOUX - 11300,"29, Avenue Fabre d'Eglantine11300 LIMOUX",Tél : 04 30 07 39 97,biocoop.floreal@sfr.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Aude/FLOREAL-BIOCOOP-ASSOCIATIVE
FOREZ BIO - Magasin Biocoop à SAVIGNEUX - 42600,"LES BRUYERES, ESPACE C BRIANT42600 SAVIGNEUX",Tél : 04 77 58 95 11,biocoop.forezbio@gmail.com,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Auvergne-Rhone-Alpes/Loire/FOREZ-BIO
FREQUENCE BIO - Magasin Biocoop à CAEN - 14000,35 Avenue Henry Chéron14000 CAEN,Tél : 02 31 77 74 07,contact@frequencebio.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Normandie/Calvados/FREQUENCE-BIO
G'SUNDHEIT - Magasin Biocoop à SELESTAT - 67600,19 Rue du Sel67600 SELESTAT,Tél : 03 88 82 10 97,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Grand-Est/Bas-Rhin/G-SUNDHEIT
GERMINAL AUXERRE - Magasin Biocoop à AUXERRE - 89000,22 Rue de Preuilly89000 AUXERRE,Tél : 03 86 72 90 50,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Yonne/GERMINAL-AUXERRE
GERMINAL PERRIGNY - Magasin Biocoop à PERRIGNY - 89000,"Allée Fontaine, ZAC des Bréandes89000 PERRIGNY",Tél : 03 86 94 08 68,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Yonne/GERMINAL-PERRIGNY
GERMINAL SENS - Magasin Biocoop à SENS - 89100,1 rue du Pont de Fer89100 SENS,Tél : 03 86 64 28 69,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Yonne/GERMINAL-SENS
GERMINAL TONNERRE - Magasin Biocoop à TONNERRE - 89700,85 rue Georges Pompidou89700 TONNERRE,Tél : 03 86 55 23 31,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bourgogne-Franche-Comte/Yonne/GERMINAL-TONNERRE
GRAINE DE BIO - Magasin Biocoop à PONT-L'ABBE - 29120,"Route de Plomeur, Rond Point de Keroua29120 PONT-L'ABBE",Tél : 02 98 66 16 72,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/GRAINE-DE-BIO
GRANDEUR NATURE - Magasin Biocoop à TOULOUSE - 31400,21 Av des Ecoles Jules Julien31400 TOULOUSE,Tél : 05 61 53 95 63,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/GRANDEUR-NATURE
GRANDEUR NATURE LABEGE - Magasin Biocoop à LABEGE - 31670,ZAC de la BourgadeRoute de Baziege la Lauragaise31670 LABEGE,Tél : 05 61 52 00 10,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/GRANDEUR-NATURE-LABEGE
GRANDEUR NATURE ST ORENS - Magasin Biocoop à SAINT-ORENS-DE-GAMEVILLE - 31650,"1, Allée des champs pinsons31650 SAINT-ORENS-DE-GAMEVILLE",Tél : 05 61 28 37 08,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Occitanie2/Haute-Garonne/GRANDEUR-NATURE-ST-ORENS
GREENDY - Magasin Biocoop à SARTROUVILLE - 78500,57 avenue Maurice Berteaux78500 SARTROUVILLE,Tél : 01 39 68 31 94,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Ile-de-France/Yvelines/GREENDY
HAMEAUX BIO 3 PORNIC - Magasin Biocoop à PORNIC - 44210,Rue du Traite de Lisbonne44210 PORNIC,Tél : 02 40 21 12 40,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Loire-Atlantique/HAMEAUX-BIO-3-PORNIC
HAMEAUX BIO 4 SAINT NAZAIRE - Magasin Biocoop à SAINT-NAZAIRE - 44600,89 rue Jean Jaures44600 SAINT-NAZAIRE,Tél : 02 40 66 59 69,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Loire-Atlantique/HAMEAUX-BIO-4-SAINT-NAZAIRE
HAMEAUX BIO 6 PORNICHET - Magasin Biocoop à PORNICHET - 44380,4 ALLEE DU COURTIL RIEL44380 PORNICHET,Tél : 02 40 15 47 62,rm.hbpo@leshameauxbio.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Loire-Atlantique/HAMEAUX-BIO-6-PORNICHET
HAMEAUX BIO II GUERANDE - Magasin Biocoop à GUERANDE - 44350,3 rue de la briquerie44350 GUERANDE,Tél : 02 51 73 04 94,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Loire-Atlantique/HAMEAUX-BIO-II-GUERANDE
HAMEAUX BIO TRIGNAC - Magasin Biocoop à TRIGNAC - 44570,"RUE DES AIGRETTES, ZAC DE SAVIGNE44570 TRIGNAC",Tél : 02 40 45 83 13,rm.hbt@leshameauxbio.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Pays-de-la-Loire/Loire-Atlantique/HAMEAUX-BIO-TRIGNAC
JONATHAN HEROUVILLE - Magasin Biocoop à HEROUVILLE-SAINT-CLAIR - 14200,"1, rue Louis Pasteur14200 HEROUVILLE-SAINT-CLAIR",Tél : 02 31 47 66 88,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Normandie/Calvados/JONATHAN-HEROUVILLE
JONATHAN IFS - Magasin Biocoop à IFS - 14123,6-8 rue Edouard Branly14123 IFS,Tél : 02 61 67 18 50,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Normandie/Calvados/JONATHAN-IFS
KERBIO CENTRE VILLE - Magasin Biocoop à BREST - 29200,3 Rue Kerfautras29200 BREST,Tél : 02 98 46 45 81,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/KERBIO-CENTRE-VILLE
KERBIO EUROPE - Magasin Biocoop à BREST - 29200,Place Daumier29200 BREST,Tél : 02 29 00 33 33,kerbio-europe@finisterra.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/KERBIO-EUROPE
KERBIO RIVE DROITE - Magasin Biocoop à BREST - 29200,"114, Boulevard de Plymouth29200 BREST",Tél : 02 98 45 45 28,kerbio-rive-droite@finisterra.fr,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/KERBIO-RIVE-DROITE
KERBIO SIAM - Magasin Biocoop à BREST - 29200,"11, rue Amiral Linois29200 BREST",Tél : 02 29 62 14 41,,https://www.biocoop.fr/magasins-bio/Trouver-mon-magasin-Biocoop/Bretagne/Finistere/KERBIO-SIAM
